"basisOfRecord","date_year","decimalLatitude","decimalLongitude","eventDate","individualCount","scientificName","id","especie_normalizada","decada"
"HumanObservation",2023,70.3192133427,31.0932223207,"2023-06-23T16:52:00+02:00",NA,"Fratercula arctica","eb652cce-e948-47d9-bfb8-49331267ac13","Fratercula arctica",2020
"HumanObservation",2023,63.4450266958,-20.2614583281,"2023-07-24T14:22:00+00:00",NA,"Fratercula arctica","ebcb13f3-5ce9-4fd0-8b9d-c299fd97a36d","Fratercula arctica",2020
"HumanObservation",2023,65.5448112088,-24.1193737493,"2023-07-19T11:54:00+00:00",NA,"Fratercula arctica","ebe8898d-6d7f-41b5-adeb-fbc0be9635fc","Fratercula arctica",2020
"HumanObservation",2023,64.7678279691,-23.6163388286,"2023-06-02T13:25:46+00:00",NA,"Rissa tridactyla","ec0c8f5b-128d-473d-99c2-388a07268903","Rissa tridactyla",2020
"HumanObservation",2023,70.2188466462,31.1806159037,"2023-06-23T15:30:00+02:00",NA,"Fratercula arctica","ec5f4d91-f73b-4f48-aa78-a6e7ce5474f2","Fratercula arctica",2020
"HumanObservation",2023,70.2925711508,31.001684053,"2023-06-23T16:39:05+02:00",NA,"Fratercula arctica","ed0545e1-e50c-4ac9-ba76-139625aa74e4","Fratercula arctica",2020
"HumanObservation",2023,59.533905,-1.602095,"2023-05-26T09:34:07+01:00",NA,"Fratercula arctica","ed0fc584-2681-4e50-bcbe-5069817f7205","Fratercula arctica",2020
"HumanObservation",2023,79.6554895802,11.2164696048,"2023-08-21T13:25:00+02:00",NA,"Rissa tridactyla","ed3c48fc-9e8e-44df-8f15-1979691a1e79","Rissa tridactyla",2020
"HumanObservation",2023,63.4055660977,-19.1116428515,"2023-07-31T16:57:00+00:00",NA,"Fratercula arctica","ed87dfd0-59ef-4d67-ba61-93f615f7b024","Fratercula arctica",2020
"HumanObservation",2023,66.4576976375,-18.1686036826,"2023-06-19T11:41:00+00:00",NA,"Rissa tridactyla","edc23199-4832-4718-9200-ff3bc5e72122","Rissa tridactyla",2020
"HumanObservation",2023,70.2888779892,31.0153282501,"2023-06-23T17:06:00+02:00",NA,"Fratercula arctica","ee071892-31e3-45cd-bd6e-2527c3ef86d9","Fratercula arctica",2020
"HumanObservation",2023,69.6637301669,18.8982914626,"2023-07-08T21:21:00+02:00",NA,"Rissa tridactyla","ee21796c-1262-4038-a6c3-4391f3a2a747","Rissa tridactyla",2020
"HumanObservation",2023,70.2957232654,31.0860538966,"2023-06-23T14:54:00+02:00",NA,"Rissa tridactyla","ee59785b-b749-4576-acb0-a248260e852d","Rissa tridactyla",2020
"HumanObservation",2023,71.1314607442,25.2435488863,"2023-07-28T18:08:25+02:00",NA,"Fratercula arctica","ee640929-8284-4759-b501-aa13f2913ad1","Fratercula arctica",2020
"HumanObservation",2023,62.3251149,-6.9494209,"2023-07-15T21:21:24+01:00",NA,"Fratercula arctica","ee6c69c0-9c49-43d2-adb0-df7d1f652fd8","Fratercula arctica",2020
"HumanObservation",2023,70.3775998754,31.0320239193,"2023-06-23T17:07:00+02:00",NA,"Fratercula arctica","ee856d2d-9459-427e-b158-8d95a37a02ce","Fratercula arctica",2020
"HumanObservation",2023,62.1026870353,-7.6552976669,"2023-07-02T12:15:00+01:00",NA,"Fratercula arctica","ee8f0bd5-1bb5-4818-8120-0db8baf50a10","Fratercula arctica",2020
"HumanObservation",2023,70.5464320109,23.5501613604,"2023-07-04T11:57:00+02:00",NA,"Rissa tridactyla","eead58b5-4f8e-4e04-9305-f22050c1768a","Rissa tridactyla",2020
"HumanObservation",2023,63.4211583147,-19.1008405387,"2023-07-22T17:46:46+00:00",NA,"Fratercula arctica","eec71fba-319c-4389-a485-a1f667f32cb8","Fratercula arctica",2020
"HumanObservation",2023,65.8599564565,-20.2947910826,"2023-08-13T10:41:00+00:00",NA,"Rissa tridactyla","eeefd5ac-d3e1-4fae-aa9f-75d2fd646b2e","Rissa tridactyla",2020
"HumanObservation",2023,66.3642375914,-14.6580785757,"2023-07-07T13:37:00+00:00",NA,"Rissa tridactyla","ef07bcaf-915a-472d-baa5-5c831b1ea01a","Rissa tridactyla",2020
"HumanObservation",2023,70.2117479381,31.1996179909,"2023-06-23T16:53:00+02:00",NA,"Fratercula arctica","efa28f34-e220-4064-b345-48389c4b6f78","Fratercula arctica",2020
"HumanObservation",2023,64.7716916074,-23.554342631,"2023-07-13T16:59:00+00:00",NA,"Rissa tridactyla","efd97388-d723-4d9a-9d79-ca7885aad1da","Rissa tridactyla",2020
"HumanObservation",2023,64.7353973,-23.775135,"2023-07-07T09:29:00+00:00",NA,"Rissa tridactyla","efe83240-d89c-42a6-bb62-272974213010","Rissa tridactyla",2020
"HumanObservation",2023,65.5008805556,-24.5280852778,"2023-08-16T15:33:00+00:00",NA,"Fratercula arctica","efe8e45e-5278-4e69-966e-e084a1901f2b","Fratercula arctica",2020
"HumanObservation",2023,77.64483,14.63047,"2023-06-20T22:37:49","1","Balaenoptera musculus","f023d208-87c0-428f-97db-583016401ee4","Balaenoptera musculus",2020
"HumanObservation",2023,70.3615434763,31.1045835237,"2023-06-23T17:38:00+02:00",NA,"Rissa tridactyla","f05f2da0-d85b-461f-abc3-92b8d90bfbc5","Rissa tridactyla",2020
"HumanObservation",2023,70.3701679793,31.1161165478,"2023-06-23T16:13:00+02:00",NA,"Fratercula arctica","f0e94dbd-b7d8-47c8-a455-32eead5c6e48","Fratercula arctica",2020
"HumanObservation",2023,79.9902292066,15.4448943057,"2023-08-03T10:55:00+02:00",NA,"Fratercula arctica","f154fe5f-d5d9-4f7e-a6c9-098c7d665877","Fratercula arctica",2020
"HumanObservation",2023,62.2594295179,5.4232307864,"2023-01-26",NA,"Fratercula arctica","f1fe609d-b798-470a-98a4-7b73b184b7cd","Fratercula arctica",2020
"HumanObservation",2023,63.4032638472,-20.2883267957,"2023-05-29T17:12:00+00:00",NA,"Fratercula arctica","f263c6ff-5be7-49d9-97a3-ca518c21bb28","Fratercula arctica",2020
"HumanObservation",2023,64.75157,-23.9019266667,"2023-08-10T15:55:00+00:00",NA,"Rissa tridactyla","f27c9ac5-1296-417a-bc9d-f4a17b56f5f0","Rissa tridactyla",2020
"HumanObservation",2023,57.1429138333,10.426975,"2023-10-22T19:52:16+02:00",NA,"Fratercula arctica","f30ffc6d-ff1c-4d08-9706-ba6749475f97","Fratercula arctica",2020
"HumanObservation",2023,63.4073978971,-19.1047570227,"2023-06-07T19:04:00+00:00",NA,"Fratercula arctica","f34c0b2c-d41d-41bc-b630-7266aab46605","Fratercula arctica",2020
"HumanObservation",2023,69.7065920068,18.9595817647,"2023-07-29T11:41:29+02:00",NA,"Rissa tridactyla","f3a93d8e-bf2f-4640-8fc6-91d101538b51","Rissa tridactyla",2020
"HumanObservation",2023,70.3608698245,31.1197615273,"2023-06-23T14:53:00+02:00",NA,"Rissa tridactyla","f4039db7-f961-4d57-99f8-14f5b2a0848c","Rissa tridactyla",2020
"HumanObservation",2023,79.7325179281,11.0048096894,"2023-09-18T17:19:00+02:00",NA,"Rissa tridactyla","f41181d8-642f-4999-9658-f533dafe719a","Rissa tridactyla",2020
"HumanObservation",2023,70.2023446054,31.194896176,"2023-06-23T15:05:00+02:00",NA,"Fratercula arctica","f45202d9-94db-4eec-8505-19689be9623e","Fratercula arctica",2020
"HumanObservation",2023,65.5424351551,-13.7482517435,"2023-06-05T16:56:00+00:00",NA,"Fratercula arctica","f4f74096-f1bf-4181-bf05-3dc80ce13a87","Fratercula arctica",2020
"HumanObservation",2023,70.3673029956,31.0439554532,"2023-06-29T10:23:00+02:00",NA,"Fratercula arctica","f529d31a-93ed-4e6a-b0bf-e7e68dcd8b81","Fratercula arctica",2020
"HumanObservation",2023,70.2617016401,31.1394940042,"2023-06-23T16:12:00+02:00",NA,"Fratercula arctica","f552bcf9-1562-4940-a699-28c71acb9395","Fratercula arctica",2020
"HumanObservation",2023,58.630494288,-3.0340853641,"2023-06-10T08:57:00+01:00",NA,"Rissa tridactyla","f558afbd-1155-4c5e-b0dd-a720de4c4e93","Rissa tridactyla",2020
"HumanObservation",2023,78.15677,13.76611,"2023-07-13T14:49:32","1","Balaenoptera musculus","f56d8aae-c581-4fb3-b7d6-4294028074b7","Balaenoptera musculus",2020
"HumanObservation",2023,70.3183214863,31.0914261658,"2023-06-23T16:59:00+02:00",NA,"Fratercula arctica","f5f6b8d0-5367-4ae3-92aa-05603be18d4d","Fratercula arctica",2020
"HumanObservation",2023,70.3724724266,31.1041218284,"2023-06-23T16:42:14+02:00",NA,"Fratercula arctica","f6e9760b-9c0f-46ff-b222-842d67424594","Fratercula arctica",2020
"HumanObservation",2023,71.1843566667,25.5360166667,"2023-06-30T12:34:47+02:00",NA,"Balaenoptera physalus","f6f551c6-7994-4fc6-9f81-0c897b13e11e","Balaenoptera physalus",2020
"HumanObservation",2023,79.7864216667,11.807355,"2023-07-08T10:20:12+02:00",NA,"Rissa tridactyla","f75dff71-7f00-4514-bdfb-7dfc8f1bf759","Rissa tridactyla",2020
"HumanObservation",2023,64.049101,-16.181527,"2023-08-12T08:55:00+00:00",NA,"Rissa tridactyla","f78a6085-8b20-4fd3-af1e-380dfb45263b","Rissa tridactyla",2020
"HumanObservation",2023,64.0458136111,-16.1795086111,"2023-08-03T14:04:00+00:00",NA,"Rissa tridactyla","f7bc5626-8039-415b-9909-36faea3297fe","Rissa tridactyla",2020
"HumanObservation",2023,70.2676247151,31.1741493623,"2023-06-23T16:44:00+02:00",NA,"Rissa tridactyla","f7c939df-203a-43b9-92df-fca04eacca5f","Rissa tridactyla",2020
"HumanObservation",2023,65.6063741326,-20.6352624129,"2023-06-01T17:01:00+00:00",NA,"Rissa tridactyla","f8555e56-4615-4882-8dad-05d9e5310707","Rissa tridactyla",2020
"HumanObservation",2023,64.047803055,-16.180913055,"2023-07-22T22:06:00+00:00",NA,"Rissa tridactyla","f8595e14-1658-41b2-bd07-11e833793457","Rissa tridactyla",2020
"HumanObservation",2023,63.4442583333,-20.3022722222,"2023-05-05T22:21:00+00:00",NA,"Fratercula arctica","f89022c5-4abe-417f-bbae-660bb5e85b72","Fratercula arctica",2020
"HumanObservation",2023,70.121644,20.949554,"2023-10-17T11:43","1","Balaenoptera physalus","f9d8f7a1-cbd6-43b5-bb75-b14102b860d6","Balaenoptera physalus",2020
"HumanObservation",2023,65.4992978239,-24.510755512,"2023-06-30T08:18:00+00:00",NA,"Fratercula arctica","f9dd45fe-61be-402a-b457-d1a2ec867e6f","Fratercula arctica",2020
"HumanObservation",2023,77.0152292064,15.8741601935,"2023-09-22T15:51:00+02:00",NA,"Rissa tridactyla","f9f6efe9-d8d9-46f8-8413-2c0b72028e01","Rissa tridactyla",2020
"HumanObservation",2023,70.3583435521,31.0109384104,"2023-06-23T16:19:00+02:00",NA,"Fratercula arctica","fa91ebe2-79f6-4323-a5c7-0232c4f0ff4c","Fratercula arctica",2020
"HumanObservation",2023,76.9545866667,15.8680733333,"2023-08-09T01:20:00+02:00",NA,"Fratercula arctica","facd95be-74b3-4f1f-be24-93cfa11e11a4","Fratercula arctica",2020
"HumanObservation",2023,67.8340877572,12.8912035033,"2023-07-18T11:28:00+02:00",NA,"Rissa tridactyla","fb322df9-7c43-4e5f-b78a-76228855cc4d","Rissa tridactyla",2020
"HumanObservation",2023,63.4036638889,-19.1300611111,"2023-06-10T01:16:00+00:00",NA,"Fratercula arctica","fb34fe62-97c6-42bc-a213-6bde6d3b88e1","Fratercula arctica",2020
"HumanObservation",2023,64.1742958921,-21.9623392169,"2023-06-01T13:23:18+00:00",NA,"Fratercula arctica","fb3fe1fe-ff13-4357-bd69-a4a8427bd1de","Fratercula arctica",2020
"HumanObservation",2023,66.1135237473,-17.413473053,"2023-06-06T08:08:00+00:00",NA,"Rissa tridactyla","fb7ec0ee-2b9a-4929-b811-8caac1952b52","Rissa tridactyla",2020
"HumanObservation",2023,61.6855754911,-6.7415479571,"2023-07-21T12:07:08+01:00",NA,"Fratercula arctica","fb8b3ac3-e4a1-4c3e-9964-2ae3f82391cc","Fratercula arctica",2020
"HumanObservation",2023,66.5617807164,-13.6235575005,"2023-07-27T19:33:43-01:00",NA,"Rissa tridactyla","fc155838-fad8-4176-9db5-2c88cd91f4e7","Rissa tridactyla",2020
"HumanObservation",2023,62.3718224284,5.7611229457,"2023-05-15T18:05:00+02:00",NA,"Fratercula arctica","fc5edf3b-a6fb-4fba-8eeb-cc997a905d9d","Fratercula arctica",2020
"HumanObservation",2023,66.1136304673,-17.3696698458,"2023-06-04T08:59:00+00:00",NA,"Fratercula arctica","fc77e7ce-6270-4e99-a270-8219af327d3b","Fratercula arctica",2020
"HumanObservation",2023,78.158846,13.806152,"2023-06-24T22:32:28","1","Balaenoptera musculus","fc7eff34-08c4-4fc9-a43c-4fb81329dee0","Balaenoptera musculus",2020
"HumanObservation",2023,70.2303046932,31.0325899947,"2023-06-23T17:38:00+02:00",NA,"Rissa tridactyla","fcc3729b-0d7c-4493-b2ad-56286425268b","Rissa tridactyla",2020
"HumanObservation",2023,57.1585044555,9.0251544038,"2023-08-05T19:46:00+02:00",NA,"Rissa tridactyla","fcc55c2f-e4fb-4fae-bafd-a3fa49abe614","Rissa tridactyla",2020
"HumanObservation",2023,69.5270156836,15.7996543123,"2023-08-12T10:37:00+02:00",NA,"Physeter macrocephalus","fd28ed8d-d5ce-40cf-87bd-f1515d155148","Physeter macrocephalus",2020
"HumanObservation",2023,64.0676160412,-21.9713795193,"2023-02-24T15:46:00+00:00",NA,"Rissa tridactyla","fd3b5e2d-5b6a-498b-95ed-1ae3fa367551","Rissa tridactyla",2020
"HumanObservation",2023,64.169063489,-21.9693333283,"2023-06-01T13:51:31+00:00",NA,"Fratercula arctica","fd6287ff-047b-4812-a800-ca76c79ea31a","Fratercula arctica",2020
"HumanObservation",2023,69.759432397,18.8620277649,"2023-07-13T15:51:00+02:00",NA,"Rissa tridactyla","fd6e9a8a-3b9e-4113-96e4-b7daf40b1ce7","Rissa tridactyla",2020
"HumanObservation",2023,79.6221731087,11.4959053759,"2023-06-28T17:32:00+02:00",NA,"Rissa tridactyla","fd708bb1-0d81-4498-b21e-97c3698d2db6","Rissa tridactyla",2020
"HumanObservation",2023,70.3363519758,31.1565716286,"2023-06-23T15:36:00+02:00",NA,"Rissa tridactyla","fd767b89-c487-407e-b1f2-3649bf75a9aa","Rissa tridactyla",2020
"HumanObservation",2023,65.3783938675,-22.9095706352,"2023-06-21T16:18:00+00:00",NA,"Fratercula arctica","fdc45681-184a-4da5-b8a5-f0aad9774596","Fratercula arctica",2020
"HumanObservation",2023,70.2587652302,31.0254059856,"2023-06-23T14:53:00+02:00",NA,"Rissa tridactyla","fdcded69-68b0-48ea-9c61-011d0249c87a","Rissa tridactyla",2020
"HumanObservation",2023,67.8150282835,12.8917789519,"2023-07-15T14:23:26+02:00",NA,"Rissa tridactyla","fde5671d-cc07-4053-91df-8a821181c8f9","Rissa tridactyla",2020
"HumanObservation",2023,70.3459675992,31.0906437512,"2023-06-23T15:35:00+02:00",NA,"Fratercula arctica","fe2a3f69-ff14-475e-b3f2-c2072e14b702","Fratercula arctica",2020
"HumanObservation",2023,65.5418783333,-13.7547883333,"2023-06-29T10:26:19+00:00",NA,"Fratercula arctica","fe2e5496-c0c8-420d-9afa-90a0f4ee18b4","Fratercula arctica",2020
"HumanObservation",2023,65.5421916667,-13.7549555556,"2023-06-05T07:30:00+00:00",NA,"Fratercula arctica","fe5fb571-7f47-4ac6-ba05-15f3665acd55","Fratercula arctica",2020
"HumanObservation",2023,78.7463619324,9.9040737817,"2023-07-03T14:44:00+02:00",NA,"Rissa tridactyla","fe8404ac-96ec-46ce-8226-8fa1c9a112b3","Rissa tridactyla",2020
"HumanObservation",2023,63.3989840295,-20.2920211822,"2023-06-26T00:48:00+00:00",NA,"Fratercula arctica","fea27d01-db48-43c7-98b2-b2ff2341ccba","Fratercula arctica",2020
"HumanObservation",2023,70.3428293176,31.1177328769,"2023-03-24T11:31:00+01:00",NA,"Rissa tridactyla","fefcdf06-0eee-4def-928c-aefd47afd741","Rissa tridactyla",2020
"HumanObservation",2023,65.9017150225,-16.0653276382,"2023-05-29T18:12:13+00:00",NA,"Fratercula arctica","ff06c58f-4071-4978-856f-3e1fd5bf68da","Fratercula arctica",2020
"HumanObservation",2023,64.9389451138,-19.1132996684,"2023-07-13T19:11:08+00:00",NA,"Fratercula arctica","ff0f4cd1-3400-4e5f-b9b9-31afda8bc832","Fratercula arctica",2020
"HumanObservation",2023,66.076667,-17.55,"2023-05-13","1","Balaenoptera musculus","ffc18197-dd4e-4c99-8ec2-ee666112ced5","Balaenoptera musculus",2020
"HumanObservation",2023,78.1780130076,15.1161718294,"2023-05-24T07:47:00+02:00",NA,"Rissa tridactyla","ffe9f2bb-2364-43bc-9402-21335280704e","Rissa tridactyla",2020
"HumanObservation",2023,66.081892,-17.551167,"2023-06-15T11:00","1","Balaenoptera musculus","fff72bd9-82ac-4900-86fe-4557f34fc911","Balaenoptera musculus",2020
"HumanObservation",2023,65.4992978239,-24.510755512,"2023-06-30T07:48:00+00:00",NA,"Rissa tridactyla","fffd70b2-ef3f-4509-9e2e-6bff0bea63ea","Rissa tridactyla",2020
